
%%% This file is automatically generated.
%%% Date: 2025-08-20 22:55:48
%%% Author: ad7760
%%% Generated by: /scratch/ad7760/no-matlab-no-worry/src/generate_scripts.py
[Name]
seir

[Notes]


[Components]
time,OUTPUT1, OUTPUT2
-0.402,0.6530533083523784,0.839
-0.4,0.6524842457736396,0.839
-0.398,0.6519157163623815,0.839
-0.396,0.6513477195422506,0.839
-0.394,0.6507802547375877,0.839
-0.392,0.6502133213737824,0.839
-0.39,0.6496469188766385,0.839
-0.388,0.6490810466730225,0.839
-0.386,0.6485157041903974,0.839
-0.384,0.6479508908570331,0.839
-0.382,0.647386606101963,0.839
-0.38,0.6468228493549779,0.839
-0.378,0.6462596200466332,0.839
-0.376,0.6456969176082397,0.839
-0.374,0.6451347414718647,0.839
-0.372,0.6445730910703339,0.839
-0.37,0.6440119658372258,0.839
-0.368,0.6434513652068726,0.839
-0.366,0.6428912886143621,0.839
-0.364,0.6423317354955189,0.839
-0.362,0.6417727052869391,0.839
-0.36,0.6412141974259521,0.839
-0.358,0.6406562113506383,0.839
-0.356,0.6400987464998248,0.839
-0.354,0.6395418023130794,0.839
-0.352,0.6389853782307209,0.839
-0.35,0.6384294736938031,0.839
-0.348,0.637874088144124,0.839
-0.346,0.6373192210242211,0.839
-0.344,0.6367648717773701,0.839
-0.342,0.6362110398475838,0.839
-0.34,0.6356577246796116,0.839
-0.338,0.6351049257189387,0.839
-0.336,0.6345526424117781,0.839
-0.334,0.6340008742050889,0.839
-0.332,0.633449620546537,0.839
-0.33,0.6328988808845477,0.839
-0.328,0.6323486546682564,0.839
-0.326,0.6317989413475305,0.839
-0.324,0.631249740372964,0.839
-0.322,0.6307010511958762,0.839
-0.32,0.6301528732683103,0.839
-0.318,0.6296052060430323,0.839
-0.316,0.62905804897353,0.839
-0.314,0.62851140151401,0.839
-0.312,0.6279652631194059,0.839
-0.31,0.6274196332453548,0.839
-0.308,0.6268745113482147,0.839
-0.306,0.6263298968850769,0.839
-0.304,0.6257857893137277,0.839
-0.302,0.6252421880926731,0.839
-0.3,0.6246990926811308,0.839
-0.298,0.6241565025390299,0.839
-0.296,0.623614417127009,0.839
-0.294,0.623072835906416,0.839
-0.292,0.6225317583393057,0.839
-0.29,0.6219911838884388,0.839
-0.288,0.6214511120172838,0.839
-0.286,0.6209115421900087,0.839
-0.284,0.6203724738714909,0.839
-0.282,0.6198339065273012,0.839
-0.28,0.6192958396237225,0.839
-0.278,0.6187582726277017,0.839
-0.276,0.6182212050069492,0.839
-0.274,0.617684636229821,0.839
-0.272,0.6171485657653835,0.839
-0.27,0.6166129930833982,0.839
-0.268,0.6160779176543204,0.839
-0.266,0.6155433389492975,0.839
-0.264,0.615009256440169,0.839
-0.262,0.6144756695994641,0.839
-0.26,0.613942577900402,0.839
-0.258,0.6134099808168889,0.839
-0.256,0.6128778778235192,0.839
-0.254,0.6123462683955722,0.839
-0.252,0.6118151520090126,0.839
-0.25,0.6112845281404861,0.839
-0.248,0.6107543962673264,0.839
-0.246,0.6102247558675437,0.839
-0.244,0.6096956064198392,0.839
-0.242,0.6091669474035558,0.839
-0.24,0.6086387782987679,0.839
-0.238,0.6081110985861986,0.839
-0.236,0.6075839077472469,0.839
-0.234,0.6070572052639897,0.839
-0.232,0.6065309906191773,0.839
-0.23,0.6060052632962325,0.839
-0.228,0.6054800227792501,0.839
-0.226,0.6049552685529946,0.839
-0.224,0.6044310001029004,0.839
-0.222,0.6039072169150695,0.839
-0.22,0.6033839184762718,0.839
-0.218,0.6028611042739421,0.839
-0.216,0.6023387737961812,0.839
-0.214,0.6018169265317532,0.839
-0.212,0.6012955619700855,0.839
-0.21,0.6007746796012683,0.839
-0.208,0.6002542789160464,0.839
-0.206,0.5997343594058328,0.839
-0.204,0.5992149205626979,0.839
-0.202,0.5986959618793604,0.839
-0.2,0.598177482849204,0.839
-0.198,0.5976594829662587,0.839
-0.196,0.5971419617252272,0.839
-0.194,0.5966249186214502,0.839
-0.192,0.5961083531509228,0.839
-0.19,0.5955922648102925,0.839
-0.188,0.5950766530968568,0.839
-0.186,0.5945615175085621,0.839
-0.184,0.5940468575440038,0.839
-0.182,0.5935326727024212,0.839
-0.18,0.5930189624837034,0.839
-0.178,0.5925057263883823,0.839
-0.176,0.5919929639176326,0.839
-0.174,0.5914806745732749,0.839
-0.172,0.5909688578577681,0.839
-0.17,0.5904575132742137,0.839
-0.168,0.5899466403263521,0.839
-0.166,0.5894362385185671,0.839
-0.164,0.5889263073558629,0.839
-0.162,0.5884168463439058,0.839
-0.16,0.5879078549889806,0.839
-0.158,0.5873993327980108,0.839
-0.156,0.5868912792785539,0.839
-0.154,0.5863836939387984,0.839
-0.152,0.5858765762875713,0.839
-0.15,0.5853699258343094,0.839
-0.148,0.584863742089108,0.839
-0.146,0.5843580245626718,0.839
-0.144,0.5838527727663378,0.839
-0.142,0.5833479862120694,0.839
-0.14,0.582843664412455,0.839
-0.138,0.5823398068807097,0.839
-0.136,0.5818364131306674,0.839
-0.134,0.5813334826767854,0.839
-0.132,0.5808310150341492,0.839
-0.13,0.5803290097184576,0.839
-0.128,0.5798274662460309,0.839
-0.126,0.5793263841338079,0.839
-0.124,0.5788257628993452,0.839
-0.122,0.5783256020608154,0.839
-0.12,0.5778259011370075,0.839
-0.118,0.5773266596473243,0.839
-0.116,0.5768278771117819,0.839
-0.114,0.5763295530510132,0.839
-0.112,0.5758316869862384,0.839
-0.11,0.5753342784393349,0.839
-0.108,0.5748373269327535,0.839
-0.106,0.5743408319895633,0.839
-0.104,0.5738447931334417,0.839
-0.102,0.5733492098886726,0.839
-0.1,0.5728540817801456,0.839
-0.098,0.5723594083333553,0.839
-0.096,0.5718651890743999,0.839
-0.094,0.5713714235299803,0.839
-0.092,0.5708781112274015,0.839
-0.09,0.5703852516945637,0.839
-0.088,0.5698928444599751,0.839
-0.086,0.5694008890527328,0.839
-0.084,0.5689093850025451,0.839
-0.082,0.5684183318397074,0.839
-0.08,0.5679277290951144,0.839
-0.078,0.567437576300256,0.839
-0.076,0.5669478729872164,0.839
-0.074,0.5664586186886733,0.839
-0.072,0.5659698129378966,0.839
-0.07,0.5654814552687477,0.839
-0.068,0.5649935452156793,0.839
-0.066,0.5645060823137328,0.839
-0.064,0.5640190660985384,0.839
-0.062,0.5635324961063143,0.839
-0.06,0.5630463718738659,0.839
-0.058,0.5625606929385841,0.839
-0.056,0.5620754588384548,0.839
-0.054,0.5615906691120042,0.839
-0.052,0.5611063232983895,0.839
-0.05,0.5606224209373906,0.839
-0.048,0.5601389615692466,0.839
-0.046,0.5596559447348673,0.839
-0.044,0.5591733699757188,0.839
-0.042,0.5586912368338469,0.839
-0.04,0.5582095448518727,0.839
-0.038,0.5577282935729975,0.839
-0.036,0.5572474825409951,0.839
-0.034,0.5567671113002166,0.839
-0.032,0.5562871793955859,0.839
-0.03,0.555807686372601,0.839
-0.028,0.5553286317773313,0.839
-0.026,0.5548500151564133,0.839
-0.024,0.5543718360570641,0.839
-0.022,0.5538940940270621,0.839
-0.02,0.5534167886147568,0.839
-0.018,0.5529399193690678,0.839
-0.016,0.5524634858394708,0.839
-0.014,0.551987487576024,0.839
-0.012,0.5515119241293395,0.839
-0.01,0.5510367950505963,0.839
-0.008,0.5505620998915369,0.839
-0.006,0.5500878382044657,0.839
-0.004,0.5496140095422527,0.839
-0.002,0.5491406134583123,0.839
0.0,0.5486676495066483,0.839
0.002,0.5481951172417956,0.839
0.004,0.5477230162188604,0.839
0.006,0.5472513459935034,0.839
0.008,0.5467801061219415,0.839
0.01,0.5463092961609471,0.839
0.012,0.5458389156678466,0.839
0.014,0.5453689642005217,0.839
0.016,0.5448994413174082,0.839
0.018,0.5444303465774817,0.839
0.02,0.5439616795402884,0.839
0.022,0.5434934397659118,0.839
0.024,0.5430256268149876,0.839
0.026,0.5425582402487005,0.839
0.028,0.5420912796287823,0.839
0.03,0.5416247445175121,0.839
0.032,0.5411586344777145,0.839
0.034,0.5406929490727606,0.839
0.036,0.5402276878665628,0.839
0.038,0.5397628504235832,0.839
0.04,0.5392984363088077,0.839
0.042,0.5388344450877943,0.839
0.044,0.5383708763266196,0.839
0.046,0.5379077295919065,0.839
0.048,0.5374450044508164,0.839
0.05,0.5369827004710499,0.839
0.052,0.5365208172208445,0.839
0.054,0.5360593542689748,0.839
0.056,0.5355983111847505,0.839
0.058,0.5351376875380172,0.839
0.06,0.5346774828991543,0.839
0.062,0.5342176968390754,0.839
0.064,0.5337583289292245,0.839
0.066,0.5332993787415777,0.839
0.068,0.5328408458486422,0.839
0.07,0.5323827298234599,0.839
0.072,0.5319250302395707,0.839
0.074,0.5314677466711413,0.839
0.076,0.5310108786927262,0.839
0.078,0.530554425879498,0.839
0.08,0.5300983878071315,0.839
0.082,0.5296427640518288,0.839
0.084,0.5291875541903144,0.839
0.086,0.5287327577998377,0.839
0.088,0.5282783744581706,0.839
0.09,0.5278244037436051,0.839
0.092,0.5273708452349573,0.839
0.094,0.5269176985115621,0.839
0.096,0.5264649631532725,0.839
0.098,0.5260126387404631,0.839
0.1,0.5255607248540244,0.839
0.102,0.5251092210753645,0.839
0.104,0.5246581269864085,0.839
0.106,0.5242074421695949,0.839
0.108,0.5237571662078788,0.839
0.11,0.5233072986847297,0.839
0.112,0.5228578391841288,0.839
0.114,0.5224087872905702,0.839
0.116,0.5219601425890598,0.839
0.118,0.5215119046651127,0.839
0.12,0.5210640731047558,0.839
0.122,0.5206166474945275,0.839
0.124,0.5201696274214684,0.839
0.126,0.5197230124731312,0.839
0.128,0.5192768022375747,0.839
0.13,0.5188309963033634,0.839
0.132,0.5183855942595672,0.839
0.134,0.517940595695762,0.839
0.136,0.5174960002020256,0.839
0.138,0.5170518073689307,0.839
0.14,0.5166080167875731,0.839
0.142,0.5161646280495328,0.839
0.144,0.5157216407468954,0.839
0.146,0.5152790544722464,0.839
0.148,0.5148368688186707,0.839
0.15,0.5143950833797513,0.839
0.152,0.5139536977495688,0.839
0.154,0.5135127115227006,0.839
0.156,0.5130721242942206,0.839
0.158,0.5126319356596978,0.839
0.16,0.5121921452151916,0.839
0.162,0.5117527525572665,0.839
0.164,0.51131375728297,0.839
0.166,0.5108751589898448,0.839
0.168,0.5104369572759255,0.839
0.17,0.5099991517397374,0.839
0.172,0.5095617419802959,0.839
0.174,0.5091247275971055,0.839
0.176,0.5086881081901604,0.839
0.178,0.5082518833599405,0.839
0.18,0.5078160527074137,0.839
0.182,0.5073806158340409,0.839
0.184,0.5069455723417519,0.839
0.186,0.5065109218329608,0.839
0.188,0.5060766639106129,0.839
0.19,0.5056427981780861,0.839
0.192,0.5052093242392426,0.839
0.194,0.5047762416984478,0.839
0.196,0.5043435501605409,0.839
0.198,0.50391124923084,0.839
0.2,0.5034793385151449,0.839
0.202,0.5030478176197327,0.839
0.204,0.5026166861513602,0.839
0.206,0.5021859437172609,0.839
0.208,0.5017555899251472,0.839
0.21,0.5013256243832007,0.839
0.212,0.5008960467000887,0.839
0.214,0.5004668564849464,0.839
0.216,0.5000380533473847,0.839
0.218,0.4996096368974871,0.839
0.22,0.4991816067458111,0.839
0.222,0.4987539625033849,0.839
0.224,0.4983267037817081,0.839
0.226,0.4978998301927508,0.839
0.228,0.4974733413489536,0.839
0.23,0.4970472368632236,0.839
0.232,0.4966215163489356,0.839
0.234,0.496196179419939,0.839
0.236,0.4957712256905431,0.839
0.238,0.4953466547755257,0.839
0.24,0.4949224662901296,0.839
0.242,0.4944986598500627,0.839
0.244,0.4940752350714969,0.839
0.246,0.493652191571068,0.839
0.248,0.4932295289658699,0.839
0.25,0.4928072468734679,0.839
0.252,0.4923853449118809,0.839
0.254,0.4919638226995906,0.839
0.256,0.4915426798555385,0.839
0.258,0.4911219159991257,0.839
0.26,0.4907015307502113,0.839
0.262,0.4902815237291126,0.839
0.264,0.4898618945566029,0.839
0.266,0.4894426428539151,0.839
0.268,0.4890237682427316,0.839
0.27,0.4886052703451965,0.839
0.272,0.4881871487839064,0.839
0.274,0.48776940318191,0.839
0.276,0.48735203316271,0.839
0.278,0.4869350383502612,0.839
0.28,0.4865184183689703,0.839
0.282,0.4861021728436952,0.839
0.284,0.4856863013997435,0.839
0.286,0.4852708036628727,0.839
0.288,0.4848556792592904,0.839
0.29,0.4844409278156514,0.839
0.292,0.4840265489590565,0.839
0.294,0.4836125423170624,0.839
0.296,0.483198907517647,0.839
0.298,0.4827856441892483,0.839
0.3,0.4823727519608064,0.839
0.302,0.481960230461596,0.839
0.304,0.4815480793214083,0.839
0.306,0.4811362981704611,0.839
0.308,0.4807248866394141,0.839
0.31,0.4803138443593685,0.839
0.312,0.4799031709618666,0.839
0.314,0.4794928660788909,0.839
0.316,0.4790829293428645,0.839
0.318,0.4786733603866466,0.839
0.32,0.4782641588435389,0.839
0.322,0.4778553243472783,0.839
0.324,0.4774468565320393,0.839
0.326,0.4770387550324325,0.839
0.328,0.4766310194835049,0.839
0.33,0.4762236495207383,0.839
0.332,0.4758166447800489,0.839
0.334,0.4754100048977872,0.839
0.336,0.4750037295107363,0.839
0.338,0.4745978182561111,0.839
0.34,0.4741922707715608,0.839
0.342,0.473787086695164,0.839
0.344,0.4733822656654304,0.839
0.346,0.4729778073212995,0.839
0.348,0.4725737113021406,0.839
0.35,0.4721699772477513,0.839
0.352,0.4717666047983572,0.839
0.354,0.4713635935946124,0.839
0.356,0.4709609432775987,0.839
0.358,0.4705586534888133,0.839
0.36,0.4701567238701986,0.839
0.362,0.4697551540641073,0.839
0.364,0.4693539437133207,0.839
0.366,0.4689530924610434,0.839
0.368,0.4685525999509031,0.839
0.37,0.4681524658269502,0.839
0.372,0.4677526897336568,0.839
0.374,0.4673532713159155,0.839
0.376,0.4669542102190424,0.839
0.378,0.4665555060887659,0.839
0.38,0.4661571585712399,0.839
0.382,0.4657591673130407,0.839
0.384,0.4653615319611554,0.839
0.386,0.4649642521629911,0.839
0.388,0.4645673275663717,0.839
0.39,0.4641707578195377,0.839
0.392,0.463774542571145,0.839
0.394,0.4633786814702644,0.839
0.396,0.4629831741663807,0.839
0.398,0.4625880203093929,0.839
0.4,0.4621932195496126,0.839
0.402,0.4617987715377685,0.839
0.404,0.4614046759249994,0.839
0.406,0.4610109323628357,0.839
0.408,0.4606175405032556,0.839
0.41,0.4602244999986217,0.839
0.412,0.4598318105017126,0.839
0.414,0.4594394716657159,0.839
0.416,0.4590474831442275,0.839
0.418,0.458655844591251,0.839
0.42,0.4582645556611972,0.839
0.422,0.4578736160088839,0.839
0.424,0.4574830252895338,0.839
0.426,0.4570927831587762,0.839
0.428,0.4567028892726443,0.839
0.43,0.4563133432875769,0.839
0.432,0.4559241448604136,0.839
0.434,0.4555352936483984,0.839
0.436,0.4551467893091808,0.839
0.438,0.4547586315008153,0.839
0.44,0.4543708198817134,0.8389999999999999
0.442,0.4539833541107728,0.839
0.444,0.4535962338472469,0.839
0.446,0.4532094587507514,0.839
0.448,0.4528230284813513,0.839
0.45,0.45243694269949,0.839
0.452,0.4520512010660171,0.839
0.454,0.4516658032421708,0.839
0.456,0.4512807488895928,0.839
0.458,0.4508960376703186,0.839
0.46,0.4505116692467724,0.839
0.462,0.4501276432817855,0.839
0.464,0.4497439594385752,0.839
0.466,0.449360617380754,0.839
0.468,0.4489776167723287,0.839
0.47,0.4485949572776977,0.839
0.472,0.4482126385616519,0.839
0.474,0.4478306602893733,0.839
0.476,0.4474490221264354,0.839
0.478,0.4470677237388017,0.839
0.48,0.4466867647928215,0.839
0.482,0.4463061449552417,0.839
0.484,0.4459258638931914,0.839
0.486,0.4455459212741894,0.839
0.488,0.4451663167661417,0.839
0.49,0.444787050037342,0.839
0.492,0.4444081207564694,0.839
0.494,0.4440295285925895,0.839
0.496,0.443651273215155,0.839
0.498,0.4432733542939915,0.839
0.5,0.4428957714993294,0.839
0.502,0.4425185245017676,0.839
0.504,0.4421416129722919,0.839
0.506,0.4417650365822705,0.839
0.508,0.4413887950034538,0.839
0.51,0.4410128879079734,0.839
0.512,0.4406373149683412,0.839
0.514,0.4402620758574501,0.839
0.516,0.4398871702485722,0.839
0.518,0.4395125978153612,0.839
0.52,0.4391383582318405,0.839
0.522,0.4387644511724249,0.839
0.524,0.4383908763118978,0.839
0.526,0.4380176333254216,0.839
0.528,0.4376447218885355,0.839
0.53,0.437272141677154,0.839
0.532,0.4368998923675676,0.839
0.534,0.4365279736364412,0.839
0.536,0.4361563851608138,0.839
0.538,0.4357851266180998,0.839
0.54,0.4354141976860823,0.839
0.542,0.4350435980429248,0.839
0.544,0.4346733273671537,0.839
0.546,0.4343033853376712,0.839
0.548,0.4339337716337549,0.839
0.55,0.4335644859350467,0.839
0.552,0.4331955279215609,0.839
0.554,0.4328268972736809,0.839
0.556,0.432458593672159,0.839
0.558,0.4320906167981162,0.839
0.56,0.4317229663330411,0.839
0.562,0.4313556419587898,0.839
